window_start	entropy_nose	entropy_left_wrist	entropy_right_wrist	entropy_shoulders	postural_stability	velocity_nose	velocity_left_wrist	velocity_right_wrist	gaze_proxy	symmetry	state
625	0.002131488161	0.04710454512	0.06687983101	0.002528749162	0.0001572285365	0.01308962712	0.04369271186	0.02814505085	0.01308962712	0.00121686098	F
630	0.001906920139	0.04280057399	0.06374545102	0.002073767136	0.0001549033891	0.01386830508	0.04185254237	0.02720274576	0.01386830508	0.0006722676132	F
635	0.001331200734	0.03160942951	0.05043410276	0.0008720612863	0.0001323905455	0.01294142373	0.03168247458	0.02252074576	0.01294142373	9.07E-05	F
640	0.001500960314	0.02223937296	0.04735764758	0.0004405926839	0.0001334801043	0.0138419661	0.02421211864	0.02630055932	0.0138419661	0.001158399864	F
645	0.004644531923	0.02596162608	0.0499559377	0.0009254959022	0.0007384105788	0.01127344068	0.0222499322	0.02071076271	0.01127344068	0.0006453901176	F
650	0.0109483846	0.03435028865	0.02679560902	0.001583350636	0.001658275508	0.009291305085	0.01929837288	0.01935945763	0.009291305085	2.55E-05	F
655	0.01092450372	0.04158393549	0.05244038268	0.001508392231	0.001570216983	0.0130149661	0.02303455932	0.02406583051	0.0130149661	0.0002876214717	F
660	0.0104125036	0.04043968119	0.05082446524	0.001503236437	0.001467183589	0.01240611864	0.02222538983	0.02444925424	0.01240611864	0.0002544819956	F
665	0.009450936484	0.04535375452	0.06750643955	0.001104666604	0.001299955851	0.01531379661	0.02936844068	0.02535691525	0.01531379661	0.000447731757	F
670	0.006853921028	0.04229447355	0.06949884686	0.0004937150659	0.0009451830787	0.01149516949	0.02795679661	0.01928347458	0.01149516949	0.0005287023714	F
675	0.006662196806	0.04881186114	0.07124847896	0.0003859765441	0.0009289107609	0.0115650339	0.03323544068	0.01976491525	0.0115650339	0.0006584339277	F
680	0.005333541418	0.05393679109	0.07992378149	0.0003396554165	0.0006931311095	0.01263877966	0.0348300339	0.0209519661	0.01263877966	0.0002100170916	F
685	0.006699514071	0.04629768563	0.05691973584	0.000205612769	0.0009739486289	0.0105339322	0.0294480678	0.01752711864	0.0105339322	2.04E-05	F
690	0.008223604353	0.04682182578	0.05502865295	0.000196124458	0.001145823258	0.01118313559	0.02946564407	0.01568742373	0.01118313559	5.11E-05	F
695	0.007430777258	0.03825735292	0.03886552343	0.0001638434576	0.0009585361572	0.00835640678	0.02183489831	0.01578362712	0.00835640678	0.0003308270377	F
700	0.008104899916	0.03382776364	0.03517370955	0.0001508882572	0.0009616979151	0.008606932203	0.02071610169	0.01562932203	0.008606932203	0.0002627582126	F
705	0.008066612284	0.02916279998	0.02943801536	0.0003795408229	0.0009988818385	0.008557254237	0.01540023729	0.01718642373	0.008557254237	0.0004937759025	F
710	0.006919767873	0.04042526702	0.03318084327	0.0003847302733	0.0009453387874	0.006385050847	0.01906159322	0.01892259322	0.006385050847	0.0001645243812	F
